timestamp,price,ask,bid,high,last,low,open,volume,volumeQuote
2018-01-31 00:51:46,0.106491,0.106484,0.106433,0.108403,0.106491,0.103069,0.104706,54900.331,5818.450782236
2018-01-31 00:51:56,0.1064705,0.106484,0.106433,0.108403,0.106491,0.103069,0.104706,54900.331,5818.450782236
2018-01-31 00:52:06,0.1064705,0.106484,0.106433,0.108403,0.106491,0.103069,0.104706,54900.331,5818.450782236
2018-01-31 00:52:16,0.106521,0.106484,0.106433,0.108403,0.106491,0.103069,0.104706,54900.331,5818.450782236
2018-01-31 00:52:26,0.106531,0.106567,0.106514,0.108403,0.106535,0.103069,0.104645,54910.065,5819.508020712
2018-01-31 00:52:36,0.106496,0.106567,0.106514,0.108403,0.106535,0.103069,0.104645,54910.065,5819.508020712
2018-01-31 00:52:46,0.1064895,0.106567,0.106514,0.108403,0.106535,0.103069,0.104645,54910.065,5819.508020712
2018-01-31 00:52:56,0.106494,0.106567,0.106514,0.108403,0.106535,0.103069,0.104645,54910.065,5819.508020712
2018-01-31 00:53:06,0.10649749999999998,0.106494,0.106433,0.108403,0.106494,0.103069,0.104645,55019.132,5831.121881621
2018-01-31 00:53:16,0.106578,0.106494,0.106433,0.108403,0.106494,0.103069,0.104645,55019.132,5831.121881621
2018-01-31 00:53:26,0.106603,0.106494,0.106433,0.108403,0.106494,0.103069,0.104645,55019.132,5831.121881621
2018-01-31 00:53:36,0.10658316666666667,0.106677,0.106621,0.108403,0.1066,0.103069,0.104603,54902.323,5818.924884985
2018-01-31 00:53:46,0.10658,0.106677,0.106621,0.108403,0.1066,0.103069,0.104603,54902.323,5818.924884985
2018-01-31 00:53:56,0.106498,0.106677,0.106621,0.108403,0.1066,0.103069,0.104603,54902.323,5818.924884985
2018-01-31 00:54:06,0.106433,0.106677,0.106621,0.108403,0.1066,0.103069,0.104603,54902.323,5818.924884985
2018-01-31 00:54:16,0.106467,0.10648,0.106443,0.108403,0.106433,0.103069,0.104656,54874.394,5816.028810672
2018-01-31 00:54:26,0.106467,0.10648,0.106443,0.108403,0.106433,0.103069,0.104656,54874.394,5816.028810672
2018-01-31 00:54:36,0.106437,0.10648,0.106443,0.108403,0.106433,0.103069,0.104656,54874.394,5816.028810672
2018-01-31 00:54:46,0.106487,0.10648,0.106443,0.108403,0.106433,0.103069,0.104656,54874.394,5816.028810672
2018-01-31 00:54:56,0.10663,0.106633,0.106487,0.108403,0.106478,0.103069,0.104656,54924.702,5821.386131485
2018-01-31 00:55:06,0.10660375,0.106633,0.106487,0.108403,0.106478,0.103069,0.104656,54924.702,5821.386131485
2018-01-31 00:55:16,0.106633,0.106633,0.106487,0.108403,0.106478,0.103069,0.104656,54924.702,5821.386131485
2018-01-31 00:55:26,0.106494,0.106493,0.106403,0.108403,0.106494,0.103069,0.10466,55065.727,5836.442855476
2018-01-31 00:55:36,0.106407,0.106493,0.106403,0.108403,0.106494,0.103069,0.10466,55065.727,5836.442855476
2018-01-31 00:55:46,0.106466,0.106493,0.106403,0.108403,0.106494,0.103069,0.10466,55065.727,5836.442855476
2018-01-31 00:55:56,0.106544,0.106493,0.106403,0.108403,0.106494,0.103069,0.10466,55065.727,5836.442855476
2018-01-31 00:56:06,0.106528,0.106642,0.106517,0.108403,0.106544,0.103069,0.10466,55108.336,5840.978223819
2018-01-31 00:56:16,0.10635,0.106642,0.106517,0.108403,0.106544,0.103069,0.10466,55108.336,5840.978223819
2018-01-31 00:56:26,0.106337,0.106642,0.106517,0.108403,0.106544,0.103069,0.10466,55108.336,5840.978223819
2018-01-31 00:56:36,0.106258,0.106642,0.106517,0.108403,0.106544,0.103069,0.10466,55108.336,5840.978223819
2018-01-31 00:56:46,0.106265,0.106642,0.106517,0.108403,0.106544,0.103069,0.10466,55108.336,5840.978223819
2018-01-31 00:56:56,0.106262,0.106265,0.106231,0.108403,0.106265,0.103069,0.104738,55068.216,5836.788906132
2018-01-31 00:57:06,0.10626,0.106265,0.106231,0.108403,0.106265,0.103069,0.104738,55068.216,5836.788906132
2018-01-31 00:57:16,0.106275,0.106265,0.106231,0.108403,0.106265,0.103069,0.104738,55068.216,5836.788906132
2018-01-31 00:57:26,0.106447,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:57:36,0.106541,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:57:46,0.106541,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:57:56,0.106541,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:58:06,0.106541,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:58:16,0.106528,0.106439,0.106297,0.108403,0.106294,0.103069,0.104727,55112.348,5841.50763681
2018-01-31 00:58:26,0.106541,0.106541,0.106526,0.108403,0.106541,0.103069,0.10473,55139.068,5844.399342132
2018-01-31 00:58:36,0.106563,0.106541,0.106526,0.108403,0.106541,0.103069,0.10473,55139.068,5844.399342132
2018-01-31 00:58:46,0.106576,0.10658,0.106576,0.108403,0.106576,0.103069,0.10473,55142.213,5844.734472487
2018-01-31 00:58:56,0.106568,0.10658,0.106576,0.108403,0.106576,0.103069,0.10473,55142.213,5844.734472487
2018-01-31 00:59:06,0.106545,0.10658,0.106576,0.108403,0.106576,0.103069,0.10473,55142.213,5844.734472487
2018-01-31 00:59:16,0.106486,0.10658,0.106576,0.108403,0.106576,0.103069,0.10473,55142.213,5844.734472487
2018-01-31 00:59:26,0.106309,0.106447,0.106446,0.108403,0.106452,0.103069,0.104812,55133.595,5843.876412777
2018-01-31 00:59:36,0.106218,0.106447,0.106446,0.108403,0.106452,0.103069,0.104812,55133.595,5843.876412777
2018-01-31 00:59:46,0.106171,0.106447,0.106446,0.108403,0.106452,0.103069,0.104812,55133.595,5843.876412777
2018-01-31 00:59:56,0.106128,0.106447,0.106446,0.108403,0.106452,0.103069,0.104812,55133.595,5843.876412777
2018-01-31 01:00:06,0.105998,0.105998,0.105997,0.108403,0.105999,0.103069,0.104813,55136.0,5844.152870169
2018-01-31 01:00:16,0.10599824999999999,0.105998,0.105997,0.108403,0.105999,0.103069,0.104813,55136.0,5844.152870169
2018-01-31 01:00:26,0.106045,0.105998,0.105997,0.108403,0.105999,0.103069,0.104813,55136.0,5844.152870169
2018-01-31 01:00:36,0.106103,0.105998,0.105997,0.108403,0.105999,0.103069,0.104813,55136.0,5844.152870169
2018-01-31 01:00:46,0.106175,0.105998,0.105997,0.108403,0.105999,0.103069,0.104813,55136.0,5844.152870169
2018-01-31 01:00:56,0.10628,0.10628,0.106182,0.108403,0.106179,0.103069,0.104813,55233.955,5854.540103203
2018-01-31 01:01:06,0.10628900000000001,0.10628,0.106182,0.108403,0.106179,0.103069,0.104813,55233.955,5854.540103203
2018-01-31 01:01:16,0.10627299999999999,0.10628,0.106182,0.108403,0.106179,0.103069,0.104813,55233.955,5854.540103203
2018-01-31 01:01:26,0.106338,0.106313,0.10621,0.108403,0.106338,0.103069,0.10474,55305.402,5862.179194839
2018-01-31 01:01:36,0.106268,0.106313,0.10621,0.108403,0.106338,0.103069,0.10474,55305.402,5862.179194839
2018-01-31 01:01:46,0.106284,0.106313,0.10621,0.108403,0.106338,0.103069,0.10474,55305.402,5862.179194839
2018-01-31 01:01:56,0.106284,0.106313,0.10621,0.108403,0.106338,0.103069,0.10474,55305.402,5862.179194839
2018-01-31 01:02:06,0.1062665,0.106313,0.10621,0.108403,0.106338,0.103069,0.10474,55305.402,5862.179194839
2018-01-31 01:02:16,0.1061974,0.106328,0.106232,0.108403,0.106333,0.103069,0.104758,55387.219,5870.897486299
2018-01-31 01:02:26,0.10615,0.106328,0.106232,0.108403,0.106333,0.103069,0.104758,55387.219,5870.897486299
2018-01-31 01:02:36,0.106056,0.106328,0.106232,0.108403,0.106333,0.103069,0.104758,55387.219,5870.897486299
2018-01-31 01:02:46,0.10613033333333333,0.106128,0.106051,0.108403,0.106131,0.103069,0.104758,55424.862,5874.895855731
2018-01-31 01:02:56,0.10601728571428572,0.106128,0.106051,0.108403,0.106131,0.103069,0.104758,55424.862,5874.895855731
2018-01-31 01:03:06,0.106161,0.106128,0.106051,0.108403,0.106131,0.103069,0.104758,55424.862,5874.895855731
2018-01-31 01:03:16,0.106075,0.106128,0.106051,0.108403,0.106131,0.103069,0.104758,55424.862,5874.895855731
2018-01-31 01:03:26,0.10607,0.106136,0.105972,0.108403,0.105997,0.103069,0.104755,55454.701,5878.069415329
2018-01-31 01:03:36,0.10600999999999997,0.106136,0.105972,0.108403,0.105997,0.103069,0.104755,55454.701,5878.069415329
2018-01-31 01:03:46,0.105938,0.106136,0.105972,0.108403,0.105997,0.103069,0.104755,55454.701,5878.069415329
2018-01-31 01:03:56,0.10585076923076925,0.106136,0.105972,0.108403,0.105997,0.103069,0.104755,55454.701,5878.069415329
2018-01-31 01:04:06,0.105807,0.105894,0.105768,0.108403,0.10576,0.103069,0.104755,55538.393,5886.937348462
2018-01-31 01:04:16,0.1057885,0.105894,0.105768,0.108403,0.10576,0.103069,0.104755,55538.393,5886.937348462
2018-01-31 01:04:26,0.1057525,0.105894,0.105768,0.108403,0.10576,0.103069,0.104755,55538.393,5886.937348462
2018-01-31 01:04:36,0.105798,0.10585,0.105712,0.108403,0.105765,0.103069,0.104711,55543.925,5887.535879093
2018-01-31 01:04:46,0.105826,0.10585,0.105712,0.108403,0.105765,0.103069,0.104711,55543.925,5887.535879093
2018-01-31 01:04:56,0.105884,0.10585,0.105712,0.108403,0.105765,0.103069,0.104711,55543.925,5887.535879093
2018-01-31 01:05:06,0.105897,0.10585,0.105712,0.108403,0.105765,0.103069,0.104711,55543.925,5887.535879093
2018-01-31 01:05:16,0.105908,0.10585,0.105712,0.108403,0.105765,0.103069,0.104711,55543.925,5887.535879093
2018-01-31 01:05:26,0.10603066666666668,0.106119,0.105995,0.108403,0.105995,0.103069,0.104672,55628.974,5896.545975885
2018-01-31 01:05:36,0.106051,0.106119,0.105995,0.108403,0.105995,0.103069,0.104672,55628.974,5896.545975885
2018-01-31 01:05:46,0.106068,0.106119,0.105995,0.108403,0.105995,0.103069,0.104672,55628.974,5896.545975885
2018-01-31 01:05:56,0.106076,0.106119,0.105995,0.108403,0.105995,0.103069,0.104672,55628.974,5896.545975885
2018-01-31 01:06:06,0.106049,0.106113,0.106045,0.108403,0.1061,0.103069,0.104672,55813.949,5916.168981083
2018-01-31 01:06:16,0.106086,0.106113,0.106045,0.108403,0.1061,0.103069,0.104672,55813.949,5916.168981083
2018-01-31 01:06:26,0.106106,0.106113,0.106045,0.108403,0.1061,0.103069,0.104672,55813.949,5916.168981083
2018-01-31 01:06:36,0.10605300000000001,0.106113,0.106045,0.108403,0.1061,0.103069,0.104672,55813.949,5916.168981083
2018-01-31 01:06:46,0.10603,0.106086,0.106027,0.108403,0.106028,0.103069,0.10468,55872.483,5922.430564383
2018-01-31 01:06:56,0.105965,0.106086,0.106027,0.108403,0.106028,0.103069,0.10468,55872.483,5922.430564383
2018-01-31 01:07:06,0.105941,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:07:16,0.105923,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:07:26,0.105923,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:07:36,0.10593275,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:07:46,0.105966,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:07:56,0.10601200000000001,0.105968,0.105941,0.108403,0.105968,0.103069,0.10468,55884.527,5923.707189586
2018-01-31 01:08:06,0.105997,0.106088,0.105981,0.108403,0.105978,0.103069,0.10463,55896.208,5924.954783054
2018-01-31 01:08:16,0.105997,0.106088,0.105981,0.108403,0.105978,0.103069,0.10463,55896.208,5924.954783054
2018-01-31 01:08:26,0.105999,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:08:36,0.105998,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:08:46,0.106067,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:08:56,0.10603,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:09:06,0.106008,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:09:16,0.105984,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:09:26,0.1059144,0.10607,0.105995,0.108403,0.105999,0.103069,0.104544,56008.623,5936.937199228
2018-01-31 01:09:36,0.10605400000000001,0.105996,0.105925,0.108403,0.10596,0.103069,0.104531,56105.644,5947.24304809
2018-01-31 01:09:46,0.106117,0.105996,0.105925,0.108403,0.10596,0.103069,0.104531,56105.644,5947.24304809
2018-01-31 01:09:56,0.106135,0.105996,0.105925,0.108403,0.10596,0.103069,0.104531,56105.644,5947.24304809
2018-01-31 01:10:06,0.106135,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:10:16,0.106164,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:10:26,0.106181,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:10:36,0.106155,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:10:46,0.106364,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:10:56,0.106364,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:11:06,0.1063305,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:11:16,0.106387,0.106229,0.106168,0.108403,0.106135,0.103069,0.104531,56136.013,5950.463383644
2018-01-31 01:11:26,0.1063145,0.106388,0.106266,0.108403,0.106307,0.103069,0.10454,56214.117,5958.871003393
2018-01-31 01:11:36,0.10648687500000001,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:11:46,0.106458,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:11:56,0.10652299999999999,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:06,0.10665157142857143,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:16,0.106416,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:26,0.106416,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:36,0.106398,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:46,0.10631199999999999,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:12:56,0.106407,0.106523,0.106422,0.108403,0.106531,0.103069,0.10454,56248.566,5962.535559157
2018-01-31 01:13:06,0.106299,0.106444,0.106295,0.108403,0.106294,0.103069,0.104607,56510.695,5990.44935391
2018-01-31 01:13:16,0.106285125,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:13:26,0.106216,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:13:36,0.106207,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:13:46,0.10621316666666665,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:13:56,0.10618,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:14:06,0.106211,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:14:16,0.106139,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:14:26,0.10617766666666667,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:14:36,0.1062,0.106412,0.106311,0.108403,0.106307,0.103069,0.104564,56530.221,5992.570863359
2018-01-31 01:14:46,0.106285,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:14:56,0.106129,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:06,0.106079,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:16,0.106079,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:26,0.106077,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:36,0.106084,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:46,0.106113,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:15:56,0.106156,0.106341,0.106261,0.108403,0.106261,0.103069,0.10461,56631.268,6003.323971053
2018-01-31 01:16:06,0.10616,0.106175,0.106042,0.108403,0.106162,0.103069,0.10464,56742.005,6015.130288387
2018-01-31 01:16:16,0.106198,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:16:26,0.106158,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:16:36,0.106159,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:16:46,0.10614035714285715,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:16:56,0.10618,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:17:06,0.10619275,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:17:16,0.106292,0.106161,0.106097,0.108403,0.106046,0.103069,0.10464,56780.68,6019.235981141
2018-01-31 01:17:26,0.106253,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:17:36,0.10625133333333332,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:17:46,0.106203,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:17:56,0.106209,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:06,0.106146,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:16,0.106064,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:26,0.106131,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:36,0.106188,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:46,0.106053,0.106253,0.10625,0.108403,0.106253,0.103069,0.104708,56829.343,6024.531466774
2018-01-31 01:18:56,0.106074,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:06,0.106159,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:16,0.106228,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:26,0.106286,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:36,0.106257,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:46,0.1062285,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:19:56,0.106233,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:20:06,0.10624,0.106157,0.10606,0.108403,0.106053,0.103069,0.104732,56976.878,6040.208940242
2018-01-31 01:20:16,0.106191,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:20:26,0.106062,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:20:36,0.106134,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:20:46,0.106052,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:20:56,0.106081,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:21:06,0.106105,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:21:16,0.106156,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:21:26,0.106158,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:21:36,0.106087,0.106229,0.106046,0.108403,0.106191,0.103069,0.104828,57037.205,6046.621137505
2018-01-31 01:21:46,0.106124,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:21:56,0.106247875,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:06,0.106125,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:16,0.10613733333333335,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:26,0.106153,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:36,0.106243,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:46,0.106319,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:22:56,0.106272,0.106186,0.106085,0.108403,0.106124,0.103069,0.104839,57061.481,6049.279975575
2018-01-31 01:23:06,0.10634099999999999,0.10631,0.106246,0.108403,0.106242,0.103069,0.104602,57111.255,6054.566145013
2018-01-31 01:23:16,0.10627600000000001,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:23:26,0.106277,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:23:36,0.10626228571428571,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:23:46,0.106288,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:23:56,0.10630300000000001,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:24:06,0.106332,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:24:16,0.1063005,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:24:26,0.106336,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:24:36,0.106337,0.106327,0.106244,0.108403,0.106296,0.103069,0.104679,57123.895,6055.910062626
2018-01-31 01:24:46,0.106323,0.106378,0.106308,0.108403,0.106323,0.103069,0.104763,57044.186,6047.68426816
2018-01-31 01:24:56,0.10633,0.106378,0.106308,0.108403,0.106323,0.103069,0.104763,57044.186,6047.68426816
